MFE,FETE,FMSE,ED
0,-0.06,0.904755,0.32
-1.7,-2.16,0.471052,2.28
-0.4,-0.78,0.540342,1.58
0,-0.42,0.507973,2.67
-1.7,-2.55,0.253366,2.09
-4.1,-4.62,0.428905,1.92
-1.2,-1.81,0.373295,3.8
-0.5,-0.87,0.546247,1.63
0,-0.55,0.406596,3.22
0,-0.22,0.695416,1.41
-0.9,-1.14,0.67253,1.79
0,-0.05,0.928651,0.24
0,-0.03,0.948133,0.22
0,-0.01,0.990387,0.02
-0.5,-1.04,0.417251,1.65
0,-0.05,0.917931,0.25
-0.7,-0.98,0.63456,1.53
-3.1,-3.86,0.291053,6.3
-0.5,-1.06,0.400838,3.25
0,-0.15,0.788559,0.76
-2,-2.48,0.458347,3.31
-0.2,-0.59,0.533649,1.24
0,-0.01,0.977931,0.05
0,-0.52,0.426989,2.16
-0.5,-1.13,0.357805,2.71
0,-0.12,0.819443,0.57
-0.7,-1.11,0.51387,2.91
-6.1,-6.14,0.935666,0.28
0,-0.08,0.879956,0.53
0,-0.2,0.723303,1.3
0,-0.66,0.340077,3.44
-1.4,-1.67,0.648383,1.07
0,-0.28,0.632449,1.84
-0.7,-1.53,0.2618,2.55
0,-0.27,0.645583,1.45
0,-0.58,0.387863,2.69
0,-0.02,0.972311,0.09
-2.3,-2.54,0.674535,0.75
0,-0.17,0.760614,1.14
-1.3,-2.02,0.308803,5.04
-0.9,-1.14,0.676827,1.08
-2.5,-2.56,0.908,0.66
0,-0.31,0.599843,2.41
-1.6,-1.74,0.798779,0.77
-2.1,-2.51,0.515098,2.97
0,-0.21,0.707484,1.43
0,-0.07,0.892702,0.45
0,-0.48,0.459007,2.45
0,0,0.997514,0.01
-2.7,-2.84,0.801607,0.85
0,-0.07,0.888291,0.49
0,-0.27,0.646982,1.46
-3.2,-3.26,0.901766,0.68
-0.3,-1.09,0.278523,3.06
-2.5,-3.1,0.380387,2.38
-4,-4.26,0.652528,1.39
0,-0.18,0.745826,1.27
-2,-2.47,0.465807,1.26
0,-0.15,0.777786,0.87
-1.7,-2.29,0.386561,2.35
0,-0.55,0.409784,2.84
-3.1,-3.5,0.520415,4.02
-3.2,-3.83,0.357641,1.34
0,-0.23,0.684025,1.34
0,-0.08,0.876618,0.41
0,-0.18,0.747624,1.16
-1,-2.13,0.161059,4.07
0,-0.67,0.338167,2.83
-0.1,-0.9,0.271078,3.21
0,-0.25,0.667826,1.95
-1.3,-1.86,0.401685,3.6
-0.4,-0.83,0.496417,1.91
-2.1,-2.25,0.784936,1.02
-5.1,-5.5,0.52143,1
0,-0.1,0.850382,0.72
-2.7,-3.03,0.583234,0.65
-1.1,-1.39,0.629703,2.7
0,-0.58,0.387764,2.54
-1.9,-2.26,0.561315,0.99
-2.7,-3.4,0.318743,1.33
0,-0.37,0.545787,1.99
0,-0.31,0.600203,1.84
-1.4,-1.6,0.728165,1.3
0,-0.14,0.797795,0.74
0,-0.27,0.64329,1.88
0,-0.22,0.697892,1.11
0,-0.22,0.69964,1.09
-0.8,-1.14,0.576577,1.96
-0.4,-0.8,0.524245,2.53
0,-0.09,0.868565,0.51
0,-0.01,0.98124,0.04
0,-0.4,0.526673,1.27
-2.9,-2.98,0.879477,1.11
0,-0.37,0.544487,1.8
-0.1,-0.73,0.357044,2.23
-0.8,-1.4,0.377371,3.89
-0.9,-1.43,0.420765,3.74
0,-0.2,0.722783,1.19
-0.8,-1.06,0.653614,1.44
0,-0.39,0.531524,2.03
0,-0.1,0.846055,0.51
0,-0.12,0.818265,0.73
-1.2,-1.53,0.586594,2.27
0,-0.13,0.807373,0.64
0,-0.1,0.853144,0.59
-0.4,-0.9,0.441106,2.14
-2.1,-2.42,0.599196,0.81
0,-0.35,0.567759,2.52
-3,-3.29,0.623155,1.08
-0.7,-1.16,0.477088,3.23
0,-0.3,0.617553,1.95
-0.3,-0.74,0.492312,1.63
-0.6,-1.26,0.340959,5.17
-3.9,-3.93,0.959593,0.31
-1.1,-1.76,0.343987,3.38
-0.8,-1.65,0.250464,4.6
0,-0.4,0.52071,1.09
-3,-3.92,0.223765,3.19
-4.8,-5.28,0.460839,4.22
-0.6,-1.21,0.373385,2.72
-1.9,-2.31,0.515926,1.47
-0.3,-0.88,0.387645,2.8
0,-0.21,0.707825,1.35
-0.3,-0.71,0.510564,1.63
0,-0.1,0.854528,0.43
0,-0.09,0.86906,0.37
0,-0.49,0.452588,1.82
0,-0.09,0.864089,0.45
0,-0.27,0.641525,1.06
-6.3,-6.5,0.721158,0.55
0,-0.32,0.592411,2
-0.6,-0.89,0.620542,1.1
-1,-1.64,0.355915,4.15
0,-0.24,0.675685,1.54
0,-0.12,0.82537,0.59
-1.3,-1.55,0.669893,0.97
-2.9,-3.57,0.33493,5.6
0,0,0.995049,0.01
-0.9,-1.75,0.253479,4.42
-4.3,-4.34,0.939321,0.24
-3.5,-4.18,0.333516,6.41
-0.5,-0.76,0.658313,0.96
-0.5,-1.23,0.307715,2.61
-3.7,-3.78,0.872136,0.81
-1.9,-2.25,0.563363,1.9
-3.1,-3.4,0.619584,0.62
-6.5,-6.53,0.953337,0.13
-1,-1.33,0.584857,2.35
0,-0.12,0.818234,0.62
-1.7,-1.92,0.695784,1.64
-1.9,-1.99,0.870505,0.71
0,-0.32,0.594676,1.81
0,-0.25,0.668128,1.75
0,-0.02,0.961509,0.13
0,-0.07,0.890975,0.32
-2,-2.76,0.291665,4.5
0,0,0.999696,0
0,-0.16,0.770775,0.73
0,-0.08,0.884798,0.36
-8.9,-9.06,0.773662,0.49
-2.4,-2.52,0.828877,1.32
0,-0.39,0.529391,2.3
-4.1,-4.21,0.83131,0.59
-5,-5.89,0.237815,3.82
-1.9,-2.79,0.235299,5.76
-3.1,-3.55,0.479259,1.62
-1,-1.37,0.547413,2.88
-1.4,-1.69,0.621881,2.25
0,-0.37,0.551731,1.73
-1.3,-1.44,0.797811,1.52
0,-0.36,0.55625,1.39
0,-0.14,0.793771,0.76
-8.4,-8.67,0.647223,0.48
0,-0.04,0.93227,0.21
-1.2,-1.43,0.684279,1.56
-2.1,-2.26,0.772134,1.21
0,-0.61,0.373849,3.38
-1.2,-1.71,0.434704,5.02
-0.9,-1.32,0.509157,1.54
-4.6,-5.07,0.468467,2.62
-1.7,-1.85,0.77969,1.39
0,-0.01,0.976326,0.08
-2,-2.55,0.411655,4.34
-1.5,-2.19,0.328352,4.89
-3.6,-3.72,0.819455,0.88
0,-0.28,0.635673,1.12
0,-0.13,0.812034,0.78
-0.3,-1.05,0.297247,4.43
-0.5,-0.79,0.625089,1.57
0,0,0.997787,0
0,-0.02,0.970605,0.07
0,-0.01,0.98446,0.04
0,-0.36,0.558447,1.64
-4.9,-4.92,0.974802,0.1
-2.9,-3.03,0.815238,0.92
-4.3,-4.87,0.398047,2.01
0,-0.1,0.847667,0.77
-3.1,-3.33,0.68466,1.06
-4.6,-4.84,0.679466,0.57
-2.1,-2.47,0.544352,2.75
-4.1,-4.29,0.732456,0.55
-0.5,-1.22,0.30893,3.79
-2.1,-2.96,0.247752,2.13
-3.2,-3.46,0.652236,1.1
-1.6,-1.94,0.57988,3.06
0,-0.51,0.434604,2.62
-2.1,-2.49,0.530481,2.6
0,-0.01,0.979379,0.05
-0.3,-1.36,0.178668,4.03
-0.7,-1.44,0.30331,3.85
0,-0.55,0.412767,3.26
0,-0.02,0.973533,0.08
0,-0.4,0.522738,1.68
-2.3,-2.68,0.540229,2
-5.4,-6.2,0.271447,2.52
-0.6,-1.08,0.457806,2.28
0,-0.04,0.936271,0.27
-0.9,-1.04,0.797311,0.67
-0.8,-1.47,0.339428,3.93
-2.7,-2.81,0.842925,0.52
-3.1,-3.23,0.814884,0.54
-3,-3.53,0.421162,3.62
-1.8,-2.6,0.274931,3.15
-0.3,-1.16,0.246463,5.15
-1.8,-2.3,0.446573,2.42
-3.1,-3.3,0.720184,0.85
-3.6,-4,0.522166,4.27
-5.4,-5.44,0.93529,0.44
0,-0.55,0.40696,2.16
0,-0.92,0.226509,3.86
0,-0.78,0.280599,3.07
-3.9,-4.03,0.806643,0.89
-5,-5.01,0.985452,0.07
-0.6,-1.71,0.163972,3.97
-0.4,-1.28,0.239702,3.56
-1,-1.57,0.395822,1.93
0,-0.1,0.855792,0.76
0,-0.11,0.833412,0.93
0,-0.06,0.904009,0.55
-0.9,-1.42,0.430933,2.27
0,-0.72,0.312582,3.39
-1.5,-1.82,0.594405,2.2
-1.2,-1.66,0.472684,3.43
-0.5,-0.82,0.595313,1.59
-2.7,-3.37,0.334779,4.66
0,-0.55,0.411445,2.27
-7.6,-7.6,0.992491,0.02
0,-0.13,0.808585,0.85
-1.5,-1.99,0.453549,1.94
0,-0.03,0.959019,0.13
0,-0.59,0.386615,2.38
0,-0.1,0.852214,0.56
-3.6,-3.87,0.647201,1.18
-1.5,-1.72,0.695928,1.44
-1.1,-1.83,0.304742,3.31
-4.8,-4.91,0.83514,0.45
0,-0.63,0.361047,2.08
-2.8,-2.9,0.854744,1.27
0,-0.01,0.987153,0.03
0,-0.72,0.310597,3.64
-2.2,-2.29,0.862529,0.76
-2,-2.15,0.780214,0.55
-3.5,-3.55,0.92487,0.14
0,-0.38,0.538442,2.42
0,-0.01,0.976295,0.05
0,-0.02,0.971939,0.11
-1.8,-2.06,0.659133,1.32
0,-0.4,0.522359,2.12
-0.3,-1.07,0.285433,3.49
0,-0.63,0.359824,3.13
0,-0.29,0.624528,1.95
-1.2,-1.91,0.313556,2.69
0,-0.16,0.777314,0.7
-2.3,-2.44,0.798245,0.78
0,-0.38,0.535542,2.36
-0.2,-1.04,0.254366,3.43
-0.4,-1.23,0.261502,3.79
0,-0.1,0.848944,0.49
0,-0.14,0.791138,0.74
0,-0.44,0.492916,1.66
-1.6,-2.11,0.437967,4.24
-2.2,-2.32,0.825544,0.78
0,-0.01,0.979413,0.04
0,-0.13,0.809123,0.72
0,-0.07,0.899482,0.37
0,-0.12,0.821156,0.61
-1.8,-2.13,0.58489,2.22
0,-0.43,0.500029,2.08
-0.3,-0.73,0.49499,2.03
-7.7,-7.72,0.967149,0.08
-1.9,-2.19,0.624587,3.16
-0.9,-1.4,0.440718,2.61
0,-0.66,0.341304,2.74
0,-0.52,0.428972,2.68
-2.2,-2.28,0.878098,0.52
-1.2,-1.79,0.384118,4.07
-3.3,-3.43,0.803413,1.87
-1.3,-1.49,0.737528,1.2
0,-0.08,0.881467,0.51
-1.1,-1.71,0.370679,4.05
-1.7,-2.32,0.363339,4.6
-1.4,-1.95,0.408912,2.14
0,-0.21,0.716014,1.56
-1.6,-1.74,0.799976,0.88
0,-0.74,0.299903,2.63
0,-0.35,0.565868,1.34
0,-0.57,0.394634,1.9
-2.8,-3.12,0.592291,3.39
-3.4,-3.7,0.609763,3.86
0,-0.36,0.554161,1.81
0,-0.22,0.702419,1.33
-0.8,-1.6,0.272694,3.95
-3,-3.03,0.948222,0.16
0,-0.29,0.621273,1.53
0,-0.73,0.303495,3.59
-0.5,-1.09,0.38451,3.75
-0.8,-1.42,0.368233,4.23
0,-0.34,0.571863,1.92
-0.7,-1.4,0.31932,5.41
-1.9,-2.07,0.754492,0.7
0,-0.22,0.70092,1.2
-3,-3.22,0.705176,2.66
-2.7,-2.89,0.73126,0.91
0,-0.41,0.511845,2.39
0,-0.38,0.540187,2.33
0,-0.01,0.987578,0.04
-0.2,-0.59,0.534151,1.69
-0.7,-0.89,0.734878,0.84
-3.4,-3.51,0.836474,0.74
-1.8,-1.89,0.863176,0.92
-4.2,-4.52,0.596681,1.04
0,-0.06,0.905395,0.32
-0.6,-1.04,0.493515,2.77
0,-0.51,0.433742,3.24
0,-0.26,0.661006,1.15
0,-0.21,0.708404,1.34
-0.5,-0.94,0.493444,2.68
0,-0.05,0.926356,0.25
-1.3,-1.76,0.471059,2.03
-3.9,-4.17,0.641329,1.6
-3.9,-4.2,0.617083,2.85
0,-0.04,0.930978,0.4
-6,-6.08,0.883613,0.42
-3.2,-3.91,0.317592,5.73
-3.1,-3.23,0.80576,0.45
-3.2,-3.62,0.504904,0.88
0,-0.4,0.520126,3.19
-2.3,-2.63,0.584084,2.96
-0.4,-0.86,0.477377,1.87
-0.9,-1.31,0.512463,2.48
0,-1.02,0.192565,4.19
0,-0.1,0.851063,0.61
-1.3,-1.82,0.432743,2.4
-0.4,-0.81,0.514689,1.87
-3.8,-3.97,0.758093,2.78
0,-0.58,0.387188,3.01
0,-0.08,0.881637,0.57
-0.8,-1.2,0.524149,1.55
0,-0.08,0.881327,0.45
-2.5,-2.71,0.71314,0.63
0,-0.3,0.609879,1.85
-2.3,-2.39,0.864277,1.07
-2,-2.16,0.773581,0.91
-1.4,-1.93,0.421868,3.83
-2.5,-2.79,0.624072,3.94
0,-0.35,0.57127,2.18
0,-0.14,0.795461,1.04
0,-0.31,0.60188,2.06
0,-0.19,0.731291,1.19
0,-0.01,0.979219,0.05
0,-0.02,0.962882,0.16
-1.3,-1.46,0.777142,0.92
-1.5,-1.87,0.549935,1.42
-0.7,-0.89,0.738621,0.83
0,-0.35,0.568347,1.46
0,-0.01,0.985615,0.03
-1.2,-1.37,0.758623,1.96
0,-0.25,0.670255,1.01
0,-0.14,0.79546,0.71
-1.6,-2.68,0.173935,3.53
-1.4,-1.52,0.82346,0.84
0,-0.87,0.24376,3.86
0,-0.44,0.48797,3.44
-2.4,-2.55,0.782862,1.3
-3.4,-3.99,0.382832,1.15
-2.6,-3.02,0.505191,1.3
-2.8,-3.04,0.678206,2.99
-3,-3.32,0.598325,1.14
0,-0.62,0.365489,3.42
-0.4,-0.91,0.439571,2.94
-3.2,-3.29,0.86666,0.84
-2,-2.26,0.655977,0.97
0,-0.15,0.778455,0.97
0,-0.3,0.616801,1.88
0,-0.08,0.871544,0.78
0,-0.16,0.770058,1.29
-1.8,-2.02,0.702562,1.32
0,-0.09,0.868523,0.61
0,-0.33,0.581995,1.13
-2,-2.38,0.538311,4.17
-0.2,-1.01,0.268872,3.01
-1.1,-1.25,0.787177,1.27
-0.5,-1.3,0.274488,3.56
-4.4,-4.51,0.835299,0.73
0,-0.08,0.875429,0.42
-0.3,-0.92,0.365968,2.66
-0.2,-0.63,0.497194,2.6
0,-0.08,0.88295,0.48
0,-0.29,0.620035,2.08
0,-0.73,0.307297,2.63
0,-0.61,0.368985,3.68
0,-0.68,0.329776,3.2
0,-0.11,0.834448,0.64
-2,-2.16,0.77384,1.68
-1.8,-2.13,0.590174,2.4
-3.8,-3.88,0.884096,0.33
0,-0.01,0.985889,0.03
0,-0.63,0.357705,2.16
0,-0.27,0.640578,1.58
0,-0.51,0.437711,3.02
-3.1,-3.35,0.666016,1.63
0,-0.5,0.443544,2.7
0,-0.77,0.286829,3.38
-1.5,-1.63,0.808944,0.7
0,-0.01,0.989061,0.03
0,-0.46,0.472287,2.26
0,-0.02,0.974226,0.08
-2.4,-2.6,0.725257,2.17
-2,-2.77,0.287213,4.81
0,-0.24,0.67658,1.09
-3.4,-3.56,0.771187,0.85
-0.9,-1.09,0.737121,1.45
0,-0.06,0.903972,0.25
0,-0.03,0.951634,0.16
0,-0.09,0.870298,0.48
-0.6,-1.07,0.467106,2.6
-4.9,-5.01,0.839536,0.51
-7.4,-7.43,0.955215,0.09
0,-0.36,0.556995,2.27
-1.1,-1.58,0.461891,2.54
-2.9,-3.21,0.60569,2.21
-1.8,-1.85,0.915362,0.53
-2,-2.04,0.930761,0.38
-1.1,-1.38,0.633173,1.48
-2.3,-2.94,0.352454,3.6
-3.9,-4.02,0.824694,1.82
-4.6,-4.64,0.931491,0.32
0,-0.02,0.968114,0.09
0,-0.02,0.96142,0.12
-1.9,-2.08,0.74267,1.4
-3.2,-3.43,0.689808,0.69
-1.6,-2.21,0.371217,5.19
-1.1,-1.93,0.258523,4.82
-2.4,-2.46,0.902603,0.65
-0.2,-0.88,0.332676,3.25
-5.2,-5.46,0.660063,0.7
-4.3,-4.6,0.614488,1.46
-2.1,-2.47,0.548217,1.42
0,-0.5,0.440991,1.84
0,-0.04,0.939861,0.18
-1.8,-2.27,0.465684,4.07
0,-0.67,0.339469,2.88
0,-0.49,0.449437,2.35
0,-0.2,0.722361,0.84
0,-0.15,0.781504,0.98
-1.8,-2.37,0.399102,4.72
0,-0.67,0.335327,3.71
0,-0.8,0.273363,3.52
-0.2,-0.84,0.35269,2.68
-1.9,-2.06,0.766462,2.26
0,-0.07,0.890846,0.38
-3.8,-4.43,0.362576,2.5
0,-0.16,0.774372,0.95
0,-0.16,0.766881,0.86
-0.1,-1,0.23124,3.33
0,-0.28,0.636935,1.66
0,-0.26,0.655933,1.56
-4,-4.07,0.88999,0.26
-2.3,-2.7,0.524205,2.03
0,-0.49,0.454838,2.38
-3.8,-3.95,0.788933,0.6
-0.4,-0.79,0.528407,1.95
0,-0.9,0.232169,4.06
-1.4,-1.85,0.485372,4.37
-0.1,-1.02,0.223471,3.23
-1.6,-2.03,0.498112,1.49
-0.3,-1.09,0.279622,2.68
0,-0.12,0.819797,0.57
-1.5,-1.77,0.640855,2.39
-4.7,-5.14,0.491888,4.67
-0.5,-1.02,0.433008,2.16
0,-0.79,0.279598,3.28
0,-0.89,0.237345,3.13
0,-0.11,0.840525,0.7
-1.1,-1.87,0.284938,4.88
-0.7,-0.97,0.650456,1.36
0,-0.16,0.771372,0.83
-1.1,-1.68,0.390923,3.36
-4.6,-5.1,0.447861,4.25
-1.1,-1.23,0.806652,1.29
-1.7,-2.68,0.204424,5.48
-1.7,-2.08,0.538067,3.26
-1.7,-1.89,0.731961,2.28
-3.7,-4.03,0.582393,4.27
-0.6,-1.07,0.469821,2.23
-3.4,-3.77,0.546431,4.88
-4.9,-5.08,0.743082,0.51
-2,-2.87,0.243756,4.79
-0.4,-1.06,0.343223,4.65
-0.9,-1.12,0.70402,1.31
-2.4,-2.58,0.743188,0.77
-3.1,-3.48,0.540665,3.63
0,-0.52,0.43276,2.31
0,-0.63,0.359555,3.44
-3.7,-3.76,0.903709,1.05
-1.3,-1.66,0.55508,1.55
-1.2,-1.86,0.343108,4.58
-2.5,-2.77,0.641422,3.68
-2.5,-2.79,0.625275,1.95
-1,-1.56,0.403604,3.84
-5,-5.34,0.571573,0.99
0,-0.28,0.636666,1.69
-2,-2.9,0.231007,5.14
-3.5,-4.06,0.403312,3.24
-2.7,-3.61,0.229209,4.99
-2.8,-3.63,0.258112,4.14
-3.8,-4.02,0.704506,2.98
-0.7,-1.64,0.218678,4.22
0,-0.17,0.761237,1.1
0,-0.19,0.738136,1.23
-2.2,-2.5,0.612276,1.01
0,-0.44,0.488879,2.78
0,-0.42,0.505045,2.29
0,-0.19,0.736214,1.27
-3.6,-3.63,0.956068,0.13
-2.5,-2.67,0.753961,0.82
-1.4,-1.7,0.609811,2.64
0,-0.99,0.199791,4.19
-2.5,-3.14,0.352843,2.35
0,-0.35,0.565309,2.45
-2.2,-2.73,0.423955,2.93
-0.2,-1.09,0.234282,4.03
0,-0.18,0.751541,1.06
-0.6,-1.12,0.426736,4.28
-0.3,-0.91,0.372953,4.34
0,-0.02,0.973377,0.07
0,-0.82,0.265481,3.86
-1.9,-2.18,0.633095,1.24
0,-0.73,0.308057,2.53
0,-0.58,0.393078,3.76
-1,-1.65,0.347244,4.61
0,-0.01,0.986862,0.03
0,-0.31,0.60582,1.41
-0.1,-0.73,0.357241,3.15
0,-0.04,0.93759,0.22
-0.8,-1.25,0.485315,1.13
0,-0.33,0.588149,1.45
0,-0.36,0.556557,1.58
0,-0.07,0.895523,0.35
0,-0.53,0.422836,2.01
0,-0.23,0.688016,1.15
-5.3,-5.32,0.968564,0.12
-2.2,-2.53,0.582003,1
-0.9,-1.48,0.387277,4.45
-0.6,-1.2,0.378702,3.38
0,-0.1,0.853634,0.52
0,-0.27,0.643675,1.54
0,-0.1,0.856236,0.49
0,-0.1,0.857064,0.54
0,-0.1,0.855206,0.55
-2.7,-2.98,0.639493,2.53
-3.3,-3.37,0.888556,1.05
0,-0.02,0.961751,0.12
-6,-6.17,0.754384,0.74
0,-0.49,0.44799,2.4
0,-0.74,0.302651,2.46
0,-0.02,0.967239,0.15
-1.2,-1.45,0.67036,1.37
0,-0.75,0.296469,3.1
0,-1.05,0.18253,4.9
-1.5,-1.75,0.666098,2.46
0,-0.02,0.970288,0.1
0,-0.07,0.899249,0.43
-2.4,-3.02,0.36694,3.93
0,-0.11,0.83873,0.53
-2.1,-2.18,0.882923,1.03
-2.7,-2.79,0.865711,0.68
0,-0.19,0.729446,1.2
-3.4,-3.52,0.825162,0.49
-2.1,-2.25,0.786736,1.61
0,-0.22,0.70275,1.62
-2.4,-3.06,0.344243,5.49
0,0,0.999078,0
0,0,0.998934,0
-0.5,-1.5,0.19752,5.34
-2.4,-2.64,0.677806,2.95
0,-0.39,0.530344,2.52
0,-0.06,0.904688,0.55
-2.1,-2.79,0.324822,3.67
-2.8,-3.18,0.539709,3.41
-2.5,-2.97,0.467165,4.89
-0.4,-1.47,0.176573,6.23
-2.4,-2.91,0.436133,1.63
0,-0.03,0.959568,0.1
-1.1,-1.7,0.377953,2.72
-2.2,-2.96,0.289365,3.01
-4.1,-4.68,0.393334,4.87
-2.5,-2.65,0.782424,2.1
-3.3,-3.4,0.849079,0.51
-1.4,-1.92,0.429868,3.56
-1.7,-2.02,0.592226,1.3
0,-0.12,0.816605,0.79
-1.9,-2.31,0.510208,1.3
0,-0.42,0.506758,2.72
0,-0.12,0.826043,0.72
0,-0.52,0.427563,2.9
0,-0.83,0.258658,3.6
0,-0.08,0.880695,0.45
-3.2,-3.36,0.76784,0.82
-3.7,-4.17,0.463086,1.95
-4,-4.2,0.721649,1.58
0,-0.17,0.760907,1.07
0,-0.4,0.522079,2.38
0,-0.09,0.868838,0.47
0,-0.14,0.79683,0.92
-1.5,-1.75,0.6616,1.52
-1.7,-2.25,0.406921,4.32
0,-0.11,0.83299,0.67
0,-0.93,0.220977,3.52
0,-0.14,0.791745,0.83
0,-0.16,0.769153,0.81
0,-0.01,0.977491,0.08
0,-0.18,0.749556,1
-0.8,-1.23,0.494074,2.35
-1.6,-2,0.524766,1.54
0,-0.69,0.328347,3.9
-2.3,-2.38,0.883219,0.38
-1.4,-1.62,0.696382,1.32
0,-0.04,0.931652,0.23
-0.6,-1.61,0.193596,4.04
0,0,0.999311,0
-1.1,-1.74,0.356634,4.7
-1.4,-2.05,0.34581,4.05
-1.5,-2.04,0.415807,3.74
0,-0.8,0.272471,3.26
-0.6,-0.86,0.656759,1.94
-2.9,-3.19,0.627264,1.23
0,-0.58,0.389929,2.46
0,-0.21,0.713108,1.09
-0.9,-1.16,0.658544,1.59
0,-0.77,0.28623,3.16
0,-0.58,0.388917,2.97
-1.9,-2.19,0.629179,2.82
0,-0.18,0.743688,1.51
-1.6,-2.28,0.329198,2.82
-0.5,-1.48,0.204882,4.86
0,-0.25,0.669815,1.52
-2.2,-2.34,0.793428,1.33
-1.2,-1.89,0.325005,5.02
-1.5,-1.97,0.466319,3.44
-0.8,-0.99,0.736792,1.26
-5.5,-5.51,0.977341,0.06
-0.9,-1.59,0.324395,4.32
-3.7,-3.74,0.940174,0.3
0,-0.5,0.443471,2.15
-2.1,-2.31,0.710192,1.77
0,-0.09,0.857792,0.44
-1.8,-2.27,0.469478,2.39
0,-0.6,0.376755,2.74
0,-0.21,0.709606,0.98
-1.2,-1.97,0.288091,3.83
0,-0.24,0.67881,0.89
-5.5,-6.22,0.311236,5.52
-2.5,-2.76,0.653195,1.51
-3,-3.16,0.772485,1.92
-2.5,-2.66,0.766657,1.6
-7.6,-7.67,0.891471,0.62
0,-0.06,0.914031,0.24
0,-0.5,0.444078,2.43
0,-0.27,0.643423,1.6
0,-0.23,0.683652,1.41
-3.6,-4.47,0.243967,5.67
-4,-4.42,0.505591,1.7
-0.9,-1.68,0.279885,2.24
0,-0.31,0.600275,1.88
-3.9,-3.91,0.987768,0.06
-5.5,-5.71,0.707128,0.83
-2.8,-3.05,0.665112,0.7
0,-0.01,0.991292,0.02
-0.1,-0.85,0.294931,3.96
-4.7,-4.72,0.971698,0.14
0,-0.89,0.237217,3.52
0,-0.46,0.470965,2.68
-4.1,-4.58,0.459886,4.97
0,-0.31,0.609357,1.87
0,-0.8,0.274895,2.79
-2.4,-2.82,0.507697,0.71
0,-0.28,0.631177,2.76
-3.9,-3.92,0.962142,0.21
-2.9,-2.95,0.924938,0.22
-5.8,-5.94,0.791294,3.03
0,-0.23,0.693715,1.86
-1.2,-1.87,0.335613,4.55
-1.5,-2.06,0.401294,3.21
0,-0.04,0.931147,0.24
-1.3,-1.81,0.440562,1.65
-5.7,-5.72,0.974292,0.24
-1,-1.26,0.654023,1.42
-2.1,-2.25,0.788761,1.04
-3.5,-3.57,0.892481,0.8
0,-0.24,0.682964,1.12
0,-0.2,0.717397,1.14
-0.8,-1.58,0.280286,4.4
-2.4,-3.13,0.305788,2.91
-2.8,-3.04,0.67319,1.8
-1.8,-2.02,0.697983,2.75
-4.2,-4.69,0.453572,4.23
-5.4,-5.54,0.798391,0.71
-5.9,-6.37,0.469765,0.81
-5.9,-6.03,0.808126,0.77
-0.6,-1.26,0.344173,3.79
-4.2,-4.38,0.747005,0.8
-2.8,-3.4,0.376124,4.99
-7.8,-7.86,0.910968,0.32
-7.6,-8.13,0.423792,2.92
-5.6,-5.77,0.764072,0.41
-0.2,-1.1,0.231141,3.51
-0.3,-1.11,0.267987,3.39
-2.6,-2.94,0.576113,3.87
0,-0.72,0.312887,3.04
0,-0.13,0.814512,0.88
-1.6,-1.76,0.776928,0.94
0,-0.21,0.714436,1.23
0,-0.46,0.475886,2.64
0,-0.24,0.678179,1.43
-0.3,-0.83,0.423961,2.35
-0.7,-1.69,0.201492,5.74
-0.2,-0.75,0.410583,2.22
-4.1,-4.12,0.972186,0.12
0,-0.42,0.508707,2.46
-2,-2.95,0.213651,3.35
-1,-1.55,0.411967,4.32
-2.9,-3.16,0.652259,0.88
0,-0.33,0.584589,2.42
0,-0.15,0.780603,0.8
0,0,0.998759,0
0,0,0.998237,0
-1.1,-1.52,0.50848,3.55
0,-0.51,0.435712,2.36
-0.7,-1.34,0.354571,4.91
0,-0.21,0.707399,1.48
0,-0.13,0.812501,0.8
-3.9,-4.73,0.259239,7.11
0,-0.02,0.965717,0.11
0,-0.16,0.773754,0.97
-4.3,-4.54,0.678271,1.06
0,-0.04,0.943494,0.15
-0.1,-0.81,0.315646,3.62
0,-0.1,0.853597,0.49
0,-0.62,0.368654,2.34
-0.2,-1.19,0.200465,4.11
-1,-1.52,0.427889,3.27
-4,-4.06,0.902439,0.92
0,-0.13,0.815662,0.73
-0.6,-1.45,0.251544,3.46
-0.8,-1.72,0.225394,3.82
0,-0.57,0.39768,2.91
-1.8,-2.07,0.645431,3.43
-2.6,-3.21,0.370303,3.25
0,-0.34,0.579364,1.67
0,-0.26,0.659241,1.73
0,-0.23,0.687151,1.47
0,-0.04,0.940977,0.26
-2.1,-2.18,0.871655,0.51
0,-0.1,0.848965,0.72
0,-0.83,0.261397,3.09
-0.2,-1.18,0.202743,3.7
0,-0.04,0.937361,0.2
-3.8,-4.2,0.520045,3.58
-2.7,-2.73,0.949681,0.31
0,-0.11,0.839741,0.56
-2.6,-2.87,0.644064,0.96
0,-0.08,0.871641,0.58
0,-0.03,0.951185,0.15
0,-0.09,0.864351,0.46
-1.2,-1.72,0.43156,2.33
-1.7,-2.41,0.31832,5.05
-0.2,-0.88,0.332885,2.84
-2.3,-2.66,0.55878,3.32
-1.6,-2.16,0.400739,3.92
-5.7,-5.82,0.827394,1.68
-6.9,-6.93,0.959473,0.1
0,-0.13,0.815633,0.65
-4.4,-4.42,0.964773,0.12
-4.7,-5.11,0.511667,0.75
0,-0.35,0.562918,2.1
