MFE,FETE,FMSE,ED
-6.6,-6.62,0.964225,0.2
-1.1,-1.7,0.379588,3.54
0,-0.05,0.925988,0.22
-0.5,-1.36,0.249273,5.18
-7.2,-7.7,0.445931,2.11
-2.2,-2.66,0.473972,4.9
-1.7,-1.82,0.819354,0.8
-5.7,-5.73,0.959357,0.11
-2.2,-2.53,0.588629,3.24
-0.3,-0.71,0.511193,1.59
-5,-5.08,0.876177,1.1
0,-0.46,0.477607,1.67
-1,-1.25,0.665606,1.12
-1.8,-2.14,0.571575,1.17
-4.7,-5.16,0.475318,2.1
0,-0.67,0.335791,2.82
0,-0.79,0.278283,2.52
-1,-1.95,0.212794,5.02
-3.7,-3.9,0.722265,2.47
0,-0.53,0.422465,2.01
-0.2,-0.69,0.448369,2.63
-4.5,-4.96,0.475599,2.47
-0.2,-0.81,0.371127,1.66
-4,-4.23,0.692976,1.19
-1.5,-2.24,0.301212,5.87
-1.6,-2.47,0.245009,4.06
-0.5,-1.25,0.296673,4.75
0,-0.09,0.870827,0.43
-1.8,-2.55,0.298186,2.93
-4.5,-4.82,0.592341,0.82
0,-0.31,0.606499,1.26
-0.8,-1.35,0.408855,2.39
-4.7,-5.36,0.341637,5.01
-3.9,-4.45,0.408722,2.14
0,-0.17,0.759899,1.21
-8,-8.29,0.627305,2.07
-5.2,-5.25,0.921769,0.4
-0.9,-1.29,0.534402,2.42
-3.4,-3.45,0.926382,0.26
-4.8,-4.99,0.737175,0.45
-7.7,-7.77,0.899215,0.25
-3,-3.45,0.480794,2.69
-5.1,-5.41,0.609452,2.07
0,-0.01,0.990053,0.02
-2.2,-3.05,0.25291,6.26
0,-0.57,0.396629,2.11
-1.7,-2.15,0.47937,3.04
0,-0.09,0.865223,0.42
0,-1.01,0.195096,3.15
0,-0.42,0.508799,2.35
-2.4,-2.69,0.627431,3.5
-0.7,-0.98,0.639876,2.19
-4.1,-4.55,0.484361,3.04
-0.4,-0.81,0.513207,1.7
-0.7,-1.23,0.42204,2.7
-1.4,-1.57,0.754483,1.01
-2.6,-3.04,0.485792,2.99
-1,-1.23,0.691646,1.59
-2.1,-2.69,0.383416,3.03
0,-0.31,0.603753,1.2
-1.8,-2.64,0.257447,6.62
-3,-3.02,0.971773,0.15
-0.8,-1.51,0.31838,3.94
-2.9,-2.99,0.857261,0.83
0,-0.23,0.684027,1.29
-2.3,-2.68,0.543883,3.92
-1.2,-2.21,0.195218,4.13
-1.3,-2.32,0.191151,5.97
-8.1,-8.2,0.848808,0.3
0,-0.18,0.74442,0.92
-1.8,-1.99,0.734556,1.37
0,-0.19,0.733049,0.79
-2.3,-2.71,0.514584,3.28
0,-0.21,0.705987,0.88
0,-0.21,0.717022,1.11
0,-0.83,0.261423,3.26
-3.6,-3.64,0.937973,0.24
-2,-2.14,0.795439,1.27
-4.5,-4.82,0.591044,1.18
-0.6,-1.22,0.36447,2.97
-3,-3.29,0.623587,3.3
-0.4,-0.88,0.455275,2.09
-9.3,-9.33,0.949126,0.31
-3.3,-3.85,0.409861,1.16
0,-0.32,0.597408,1.54
0,0,0.998664,0
-4.6,-4.68,0.884794,1.4
-0.8,-1.3,0.441319,3.27
-1.5,-2.39,0.23426,4.63
0,-0.4,0.525357,1.16
-0.9,-1.33,0.494364,2.88
-1.3,-1.45,0.786873,1.85
-3.4,-3.78,0.537478,3.89
-0.9,-1.53,0.357045,2.57
-2.9,-3.17,0.641074,0.93
-3,-3.66,0.344233,3.23
-0.3,-1.07,0.284574,3.64
-5.6,-5.66,0.902755,0.19
-3.4,-3.67,0.640114,0.8
-1.6,-1.89,0.621219,2.99
-0.4,-1.11,0.31495,4.12
-1.3,-1.88,0.388828,3.02
-0.2,-1.2,0.197868,4.11
0,-0.31,0.608785,2
0,-0.61,0.373745,2.75
-1.6,-1.93,0.584179,2.18
0,-0.13,0.808539,0.81
-2,-2.41,0.510621,3.51
-0.7,-0.98,0.635775,2.31
0,-0.7,0.319367,4.11
-1.9,-2.17,0.640764,2.43
0,-0.35,0.563105,2.18
-1.1,-1.76,0.34204,4.06
-6.6,-6.76,0.775612,0.42
-2.3,-2.65,0.56394,1.58
-0.9,-1.45,0.406955,2.31
-2,-2.33,0.588573,3.38
-2.8,-3.09,0.624047,3.8
0,-0.88,0.238662,4.12
-5.4,-5.64,0.67662,1.31
-1.9,-1.99,0.86103,1
0,-0.86,0.246772,3.11
-3.6,-3.63,0.955032,0.35
-0.2,-1.31,0.164426,3.43
-0.4,-1.07,0.336464,3.32
-3.8,-3.97,0.764005,2.62
0,-0.04,0.93597,0.23
-3.6,-3.92,0.599038,3.68
0,-0.63,0.361475,3.27
-4.8,-4.83,0.954213,0.12
-1.6,-2.05,0.485726,1.25
-2.1,-2.45,0.565164,3.18
-3.5,-4,0.443932,1.17
-0.5,-1.33,0.259197,5.79
-2.2,-2.48,0.631095,2.42
-0.4,-0.73,0.586882,1.68
-1.7,-2.6,0.230807,4.52
-8.2,-8.22,0.97023,0.16
0,-0.92,0.225422,4.12
-0.7,-1.14,0.488439,3.03
-1.5,-1.77,0.645834,1.21
-4.4,-4.73,0.588143,0.97
0,-0.36,0.554767,2.09
0,-0.37,0.551541,1.83
-5.4,-5.54,0.790814,0.41
-1,-1.45,0.483613,2.55
-0.8,-1.25,0.48513,2.72
0,-0.27,0.646559,1.07
-0.3,-1.3,0.197537,4.14
-1.3,-1.54,0.67222,1
-2.5,-2.69,0.734254,0.54
-2.1,-3.36,0.128917,4
-2.5,-3.04,0.416403,3.09
0,-0.24,0.673449,1.6
-0.4,-0.72,0.590991,1.37
0,-0.48,0.462409,1.97
-1.2,-1.49,0.628971,1.75
0,-0.57,0.399086,2.27
-2.2,-2.43,0.684142,1.19
-1.9,-2.27,0.551323,2.98
-0.8,-1.11,0.605147,1.64
-1.4,-2.07,0.339549,3.71
-1.2,-2.12,0.224025,3.87
-4.1,-4.12,0.97295,0.11
-3.9,-4.23,0.588301,1.25
-2.6,-3.43,0.26173,2.31
0,-0.29,0.627142,1.14
-4.9,-4.91,0.985959,0.13
-2.9,-3.04,0.796614,0.53
0,-0.28,0.638249,1.09
-0.8,-1.56,0.293524,5.21
-2.8,-2.86,0.911484,0.86
-5.1,-5.11,0.991594,0.02
-1.2,-1.58,0.539831,2.73
-1.1,-1.3,0.718966,1.72
-1.7,-2.12,0.502091,3.55
-2.5,-2.95,0.485245,0.65
-2.9,-3.61,0.316252,1.27
-1.6,-1.92,0.595472,3.32
-2.3,-2.37,0.891182,0.77
-5,-5.33,0.585109,1.38
-0.1,-0.99,0.236867,4.15
-1.3,-1.51,0.711402,1.07
-1.8,-1.95,0.787587,1.75
-2.4,-2.95,0.40817,1.66
0,-0.43,0.498127,2.45
-2.3,-2.54,0.680991,0.95
-0.3,-1.43,0.15962,3.92
-0.7,-1.07,0.545442,2.36
-1.5,-2.11,0.370817,3.05
-2.3,-2.86,0.405509,4.74
-2.7,-2.78,0.882945,0.31
-5.1,-5.15,0.924143,0.22
-2.3,-2.48,0.751959,2.23
-7.1,-7.13,0.960063,0.08
-1,-1.65,0.348294,3.1
0,-0.07,0.897282,0.34
0,-0.38,0.544003,1.56
0,-0.35,0.563732,2.05
-4.4,-4.56,0.777131,1.31
0,-0.41,0.514742,1.74
-5.9,-6.27,0.551891,2.47
-2.7,-2.82,0.823136,1.47
-0.8,-1.04,0.677668,1.22
-0.1,-1.34,0.13433,4.72
-0.6,-1.19,0.381244,3.69
0,-0.2,0.720023,1
-2.4,-2.68,0.637283,2.7
0,-0.14,0.797789,0.8
-1.2,-1.85,0.348592,2.16
0,-0.67,0.338124,2.49
-1.3,-1.99,0.327007,1.58
0,-0.2,0.724816,1
0,-0.07,0.898133,0.23
-2.4,-2.68,0.637046,2.27
-0.3,-0.77,0.469565,1.81
-3.8,-3.84,0.931599,0.41
-1.9,-2.3,0.525703,3.13
-2.9,-2.94,0.933809,0.23
0,-1.08,0.172297,4.64
-0.2,-0.75,0.410516,2.75
0,-0.27,0.6416,1.44
-0.4,-1.19,0.278733,3.84
-4.6,-4.69,0.864419,0.42
-0.1,-0.91,0.27008,2.95
-2.8,-2.85,0.920299,0.72
-6.5,-6.85,0.566117,0.67
-3.8,-4.37,0.398386,1.05
-1.6,-2.22,0.366844,2.16
-0.7,-1.33,0.362232,3.61
-3.5,-3.7,0.722878,0.53
-2,-3.11,0.164455,4.82
-1.2,-1.74,0.416095,2.09
-1.1,-1.4,0.618403,2.26
0,-0.39,0.531907,2.2
-5.6,-5.74,0.797824,0.63
0,-0.55,0.411103,3.28
0,-0.57,0.398724,2.47
0,-0.21,0.712125,1.16
-1.4,-2.24,0.256599,3.84
-1.3,-1.94,0.353333,1.89
-1.5,-1.67,0.765071,1.33
-2.1,-2.65,0.409806,1.61
-4.5,-4.67,0.761278,0.64
0,-0.54,0.414006,2.5
-4.1,-4.64,0.41854,0.98
-3.1,-3.85,0.294156,4.76
-0.3,-0.86,0.405663,2.92
-1.7,-2.73,0.189083,4.99
0,-0.57,0.397494,2.95
-3,-3.09,0.859082,1.49
-4.7,-4.72,0.966659,0.28
0,-0.66,0.340637,3.04
-3.3,-3.58,0.636531,1.37
-2.9,-3.49,0.386695,4.4
0,-0.15,0.789042,0.91
-1.6,-2.18,0.391272,4.99
0,-0.51,0.436474,2.18
-2.9,-2.96,0.907843,0.64
-1.4,-1.72,0.592768,2.8
-2.3,-2.46,0.76646,1.76
-0.5,-0.79,0.623994,1.56
-1.8,-1.97,0.758078,2.05
-2.8,-3.09,0.625043,2.99
-1,-1.72,0.313419,2.42
-4.2,-4.96,0.290058,6.13
-1.4,-1.59,0.737376,1.42
-4.2,-4.59,0.535345,1.09
-1.7,-2.08,0.536826,2.54
-1.6,-1.81,0.715502,2.32
-2.4,-2.9,0.441025,1.68
-7.4,-7.55,0.787354,0.41
-0.7,-1.09,0.528041,2.04
0,-0.04,0.941128,0.21
-0.4,-1.33,0.220381,3.99
0,-0.18,0.743689,1.02
-3.1,-3.2,0.847672,1.21
-2.4,-2.95,0.411682,2.66
-1.8,-2.1,0.619379,2.95
-2.8,-3.02,0.704174,2.24
-1.4,-2.29,0.236183,3.55
-2.8,-2.85,0.915792,0.46
-0.6,-0.88,0.631064,1.82
-0.4,-0.93,0.420797,3.24
-1.8,-2.32,0.430618,1.31
-0.4,-1.16,0.291818,3.16
-3.1,-3.36,0.660594,4.09
-2,-2.36,0.557026,1.75
-1.6,-1.98,0.537786,2.87
0,-0.14,0.797012,0.43
-1.6,-1.69,0.870333,0.7
-5.8,-5.84,0.942363,0.13
0,-0.18,0.75247,1.03
-3.2,-3.33,0.804087,1.4
-4.4,-4.71,0.605036,1.33
-2.9,-3.06,0.77336,1.92
-2.2,-2.56,0.554985,3.53
0,-0.18,0.746711,1.2
-0.8,-1.19,0.532984,2.75
0,-0.37,0.550019,2.1
-4.9,-5.49,0.385463,4.65
-0.7,-1.11,0.516011,2.38
0,-0.26,0.658325,0.99
-1.8,-2.2,0.521353,2.9
-2.1,-2.63,0.420517,3.04
0,-0.16,0.76832,0.77
-3.1,-3.19,0.86584,1.31
-1.4,-1.54,0.794369,1.13
0,-0.75,0.294188,3.08
-1.9,-2.3,0.525021,2.7
-3,-3.67,0.339132,4.56
0,-0.35,0.567048,1.88
-1.3,-1.98,0.331467,2.64
-0.5,-1.08,0.389227,3.51
-3,-3.32,0.596677,3.35
-0.6,-1.34,0.301446,2.43
-1.1,-1.93,0.26204,4.86
-1,-1.53,0.422064,4.2
0,-0.66,0.340286,3.47
-1.7,-2.33,0.360496,3.88
-3.9,-4.38,0.459637,3.57
-2.9,-3.01,0.831128,1.11
-4.5,-4.5,0.995528,0.02
0,-0.25,0.668112,1.09
-1.5,-1.63,0.815977,1.08
-2.3,-2.74,0.490206,3.37
-2.9,-3.69,0.277279,4.32
0,-0.75,0.295585,3.51
-3.5,-3.86,0.557924,0.9
0,-0.56,0.405007,2.07
-0.3,-0.95,0.34571,2.52
0,-0.46,0.470451,1.94
-1.3,-1.45,0.780623,1.27
-2.3,-2.56,0.658686,1.29
0,-0.63,0.361596,3.35
-4.6,-4.85,0.664286,2.43
0,-0.65,0.34785,3.4
-7,-7.12,0.816857,0.49
-0.8,-1.04,0.677925,1.87
-2.5,-2.6,0.856017,1.22
-0.4,-1.03,0.36191,2.61
-6.2,-6.56,0.556903,0.76
-1,-1.32,0.593997,1.58
-2,-2.56,0.40215,2.87
-1.3,-1.73,0.497678,1.61
0,-0.39,0.529996,1.61
0,-0.58,0.389349,2.6
0,-0.21,0.714307,0.98
0,-0.38,0.536145,1.92
0,-0.09,0.871138,0.41
0,-0.01,0.980149,0.06
-1.3,-1.89,0.381864,3.87
-2.6,-2.87,0.645412,2.96
-4.7,-4.85,0.778302,0.56
-2.2,-2.43,0.686102,1.11
-1.2,-1.76,0.402805,3.72
-3.3,-3.64,0.572769,1.1
-2.5,-2.6,0.849293,0.99
-4.6,-4.68,0.8784,0.5
-0.7,-1.4,0.320076,3.17
-1.4,-2.15,0.297341,3.04
-0.1,-1.08,0.203321,4.23
0,-0.14,0.796489,0.72
-1.1,-1.76,0.341349,2.54
-3.2,-3.29,0.866383,0.55
0,-0.4,0.524779,2.43
0,-0.04,0.936902,0.21
-4.6,-5.17,0.394646,2.18
-2.5,-2.87,0.545651,2.7
-1.4,-1.63,0.694035,1.76
-6.8,-6.94,0.793244,1.55
0,-0.15,0.789552,0.89
-0.3,-1.08,0.283457,3.79
-2.2,-2.59,0.527517,3.16
0,-0.09,0.861739,0.48
0,-0.42,0.507033,1.74
-5,-5.31,0.606079,6.01
-4,-4.17,0.753531,0.96
-1.9,-1.96,0.913702,0.37
-2.7,-2.85,0.787883,0.45
-0.9,-1.6,0.320195,3.35
-0.6,-0.98,0.539275,2.07
-2.2,-2.24,0.938575,0.32
-1.3,-1.67,0.549995,2.87
-3.8,-3.88,0.872601,0.98
0,-0.44,0.486134,1.6
-3.2,-3.26,0.903222,0.34
0,-0.14,0.791106,0.67
-1.4,-1.86,0.474878,1.77
-1.7,-2.13,0.497082,2.32
-2.2,-3.07,0.243968,5.7
0,-0.66,0.344912,3.03
0,-0.18,0.744843,0.97
-5.6,-5.61,0.982095,0.17
-0.9,-1.65,0.29756,4.72
-1,-1.39,0.532052,3.48
0,-0.04,0.93529,0.21
-1.4,-1.72,0.595738,2.92
-0.8,-1.6,0.27106,3.16
-1.8,-2.22,0.50471,4.58
-0.1,-0.61,0.439515,2.02
-1,-1.4,0.526019,1.46
-2.2,-2.64,0.490844,3.09
-3.4,-3.47,0.88814,0.61
-3.9,-4.58,0.333126,5.42
-3.4,-3.5,0.848723,1.26
-1.5,-1.74,0.672298,1.04
0,-0.36,0.558924,2.38
0,-0.49,0.448036,1.71
-0.2,-1.51,0.118797,4.34
-0.7,-1.15,0.478733,3
0,-0.23,0.690998,1.31
0,-0.39,0.527987,2.4
-1.2,-1.86,0.343027,4.95
-1.9,-2.26,0.561338,3.13
-0.2,-1.1,0.232018,2.55
0,-1,0.198901,3.67
-2.1,-2.83,0.306926,6.09
-0.9,-1.36,0.475648,1.58
0,-0.19,0.735952,0.85
0,-0.37,0.552006,1.37
0,-0.21,0.709705,1.33
-1.4,-1.72,0.595744,2.33
-4,-4.3,0.617507,2.64
0,-0.51,0.43493,2.6
-1.9,-2.23,0.583747,2.47
-1.6,-1.78,0.745233,1.64
-2.5,-2.74,0.67381,1.95
-0.9,-1.36,0.471877,4
-0.7,-1.27,0.398742,2.6
0,-0.11,0.84288,0.57
-1.1,-1.56,0.474581,3.78
-1.8,-2.28,0.455568,2.55
-5.1,-5.11,0.980163,0.05
-2.4,-2.52,0.828178,0.57
-4,-4.83,0.260717,4.45
-0.6,-0.89,0.622906,2.23
0,-0.72,0.309829,3
-3.1,-3.46,0.557167,0.92
-0.7,-1.26,0.401778,3.7
-3.9,-4.35,0.482563,2.38
-3.5,-3.59,0.868534,0.76
-2.7,-3.38,0.333535,4.65
0,-0.05,0.914629,0.28
0,-0.16,0.771609,0.92
-2.8,-3.61,0.266709,4.72
-0.2,-0.98,0.282497,3.71
0,-0.46,0.476743,2.5
-1.4,-2.44,0.184743,5.22
-2.4,-2.65,0.67163,0.66
-5,-5.08,0.871418,0.24
-1.3,-2.04,0.301526,3.27
-5.5,-5.68,0.745413,0.42
-4.9,-5.02,0.818162,0.77
0,-0.92,0.225161,4.32
-0.8,-1.77,0.207054,3.52
-2.4,-2.9,0.444288,2.07
-0.9,-1.57,0.339006,1.85
-0.7,-1.29,0.38482,2.55
0,-0.23,0.689239,1.23
-3.9,-3.91,0.981279,0.06
-1.7,-2.54,0.255736,4.08
0,-0.68,0.329521,2.8
-0.8,-1.25,0.479632,3.54
-5.6,-5.62,0.971125,0.41
-1.3,-1.92,0.365082,4.48
0,-0.22,0.699965,1.28
-1.5,-2.55,0.181877,5.94
-1.7,-1.9,0.722648,2.3
-2,-2.24,0.676647,1.54
-0.9,-1.28,0.535659,2.47
-0.5,-1.42,0.224064,3.18
-1.4,-1.98,0.38714,2.39
-3.3,-3.69,0.530316,4.35
-2.2,-2.72,0.426876,3.05
-2.8,-3.06,0.651522,3.36
-1.6,-2.52,0.224189,4.9
-0.4,-1.16,0.293582,2.3
-0.3,-0.68,0.537012,1.82
-2.2,-2.26,0.910737,0.77
-4.6,-4.61,0.97741,0.05
-1.3,-1.54,0.673801,1.4
-1.2,-2.03,0.258431,5.1
-2.6,-2.66,0.911825,0.51
-3.1,-3.41,0.601393,0.97
-0.6,-1.02,0.507118,1.93
-0.6,-1.28,0.330075,3.95
-2.2,-2.5,0.615976,0.92
-2.8,-2.89,0.85823,0.36
-7.4,-7.68,0.638153,0.58
-0.6,-1.11,0.438225,1.73
0,-0.77,0.287433,3.44
-3,-3.53,0.420919,4.86
0,-0.46,0.4714,1.34
0,-0.44,0.485883,2.63
-3.7,-4.69,0.201285,3
-3.2,-3.78,0.392801,3.94
-0.9,-1.74,0.257063,3.09
0,-0.06,0.901175,0.39
-7.6,-8.07,0.463834,1.15
-5.4,-5.44,0.942781,0.14
-1.3,-1.84,0.41335,4.07
-0.3,-0.99,0.326659,3.02
-3.3,-3.52,0.704638,0.64
-3.9,-3.98,0.884232,0.37
-0.7,-1.08,0.536574,1.76
0,-0.48,0.459823,1.88
-1.9,-2.21,0.601981,1.7
-2.8,-3.12,0.596611,0.59
-2.5,-3.18,0.33237,3.34
-1.1,-2.15,0.180907,4.32
-1.2,-1.3,0.843942,0.81
-2.9,-3.46,0.404061,5.17
0,-0.47,0.465266,2.4
0,-0.39,0.53163,1.89
0,-0.77,0.286472,3.07
-0.1,-0.92,0.263255,3.39
-0.6,-1.1,0.447372,3.02
0,-0.33,0.58939,1.54
-1,-1.32,0.593683,2.71
-3,-3.06,0.905195,0.5
-1.1,-1.28,0.747231,1.4
-3.3,-3.38,0.873094,0.44
-3.6,-4.16,0.402964,2.78
-2.9,-2.99,0.86949,0.82
-2.4,-2.52,0.818701,0.89
-3.1,-3.29,0.739958,1.19
-4,-4.47,0.468915,0.65
-1.5,-2.52,0.191551,5.13
-1.4,-2.31,0.229557,4.97
-3.8,-4.01,0.716961,1.13
-1.5,-1.99,0.453995,3.04
-3.9,-3.91,0.976386,0.07
-0.1,-1,0.230337,3.56
-0.7,-1.51,0.266796,4.64
-5.1,-5.16,0.900168,0.39
0,-0.25,0.671056,1.38
-2,-2.48,0.458481,4.38
-0.6,-1.19,0.384576,1.85
-5.4,-6.56,0.151274,4.06
-4.4,-5,0.37999,1.54
-3,-3.1,0.854379,0.49
-2.9,-3.39,0.449009,2.68
-1.9,-2.06,0.765557,1.76
0,-0.35,0.562823,1.38
-3.1,-3.18,0.880552,1.44
-2.2,-3.17,0.207459,2.82
-1.7,-1.77,0.893413,0.59
-0.2,-0.59,0.528388,1.76
0,-0.04,0.939591,0.12
0,-0.13,0.816102,0.59
-2.1,-2.75,0.34762,4.53
-1.9,-2.21,0.604773,2.77
0,-0.53,0.420317,2.22
-1.7,-2.4,0.320114,4.43
0,-0.28,0.632927,1.64
-7.2,-7.63,0.493863,0.73
-1.9,-2.02,0.824855,0.64
-2.3,-2.83,0.420071,1.4
-2.2,-2.62,0.505292,2.79
-1.7,-1.97,0.645485,2.49
-4.1,-4.11,0.991852,0.03
-1,-1.22,0.70108,1.21
0,-0.76,0.290594,4.29
-4.5,-4.66,0.766706,1.79
-1.1,-1.74,0.353235,2.38
-1.5,-1.74,0.679293,2.44
-1,-2.07,0.175766,5.39
-0.8,-1.52,0.311447,3.91
-0.2,-0.98,0.283282,3.55
-1.5,-1.75,0.66604,2.48
-2.7,-2.85,0.779245,2.55
-1.6,-1.87,0.645353,1.59
-0.3,-0.96,0.344892,3.07
0,-0.45,0.48202,1.34
-1.4,-1.95,0.411871,3.4
-0.5,-1.12,0.368193,3.05
0,-0.14,0.801316,1.13
-4.7,-5.04,0.574765,1.5
-0.5,-0.86,0.557716,1.72
0,-0.62,0.365124,3.5
-3.9,-4.05,0.782754,0.56
-1.1,-1.54,0.487979,3.29
-5.3,-5.33,0.95171,0.32
-2.9,-3.39,0.452042,1.12
-2,-2.3,0.618034,3.4
-0.5,-1.24,0.300412,2.78
-0.7,-1.75,0.182981,4.86
-0.2,-1.31,0.16589,4.89
-1,-1.39,0.534617,3.03
0,-0.43,0.49808,1.62
0,-0.62,0.367997,2.68
0,-0.34,0.573167,1.14
-0.3,-1.28,0.205293,3.23
0,-0.27,0.64062,1.72
-1,-1.41,0.516815,3.24
-2.3,-2.79,0.453224,3.32
-0.7,-0.96,0.654288,1.18
-1.2,-1.75,0.411642,3.41
-2.3,-2.4,0.854285,0.45
0,-0.35,0.566484,2.29
-1.4,-1.83,0.495684,3.16
-4.3,-4.76,0.471904,4.76
-4.5,-4.97,0.465398,2.97
-0.9,-1.16,0.656707,1.76
-1.7,-1.93,0.683773,2.44
-5.1,-5.19,0.861425,1.57
-1.3,-1.99,0.324037,5.04
-1.6,-1.72,0.827017,1.34
-6.5,-6.59,0.866505,1.07
0,-0.31,0.606117,1.49
-3.9,-3.94,0.933969,0.23
-1,-1.32,0.592774,2.48
-2,-2.16,0.767248,1.3
-1.9,-2.3,0.520219,4.31
0,-0.84,0.255755,3.92
-2,-2.55,0.409504,3.45
-0.7,-1.38,0.331316,2.26
-1.1,-1.61,0.433809,3.07
-3,-3.12,0.820443,1.38
0,-0.71,0.318515,3.68
-5.1,-5.11,0.978988,0.19
-1.3,-1.52,0.702999,1.06
0,-0.51,0.439652,2.39
-3,-3.02,0.970124,0.17
-2.6,-2.82,0.698915,3.37
-7.4,-7.53,0.814015,0.39
-0.1,-0.69,0.380909,2.45
-1.4,-1.77,0.54844,4.24
-2.4,-3.13,0.303567,4.99
-1.1,-1.73,0.361868,1.42
0,-0.22,0.702816,1.18
-1,-1.56,0.400142,1.87
-5.1,-5.73,0.35888,2.78
-2.5,-2.87,0.544263,1.21
0,-0.73,0.306783,2.44
-1.4,-2.29,0.234929,4.9
-0.3,-1.32,0.192196,4.54
-8.9,-8.91,0.991822,0.02
0,-0.32,0.590645,1.7
-3.7,-3.79,0.870522,0.62
0,-1.02,0.192646,3.47
-1.3,-1.72,0.504131,2.75
-1.8,-2.57,0.284564,1.36
-0.4,-0.99,0.386788,2.67
-1.3,-1.72,0.505563,1.79
-3.5,-3.77,0.649674,1.46
0,-0.43,0.501203,1.84
-0.5,-1.16,0.340891,2.3
-1.5,-1.88,0.537391,1.09
-0.7,-1.08,0.538477,1.83
-2.1,-2.24,0.798145,1.22
-3.3,-3.71,0.512034,1.96
-1.5,-1.98,0.455935,3.45
-2.2,-2.56,0.554855,3.53
-8.3,-8.34,0.944573,0.28
0,-0.52,0.432972,2.21
-0.3,-1.06,0.292249,2.63
-1.1,-1.83,0.3038,3.02
-0.5,-0.92,0.508198,2.34
-1.7,-2.33,0.361088,4.76
-5.4,-5.42,0.973087,0.06
0,-0.77,0.286292,2.51
-2.6,-3.69,0.169572,4.57
0,-0.13,0.80364,0.72
-0.2,-1.04,0.257506,3.55
-5.9,-6.26,0.556815,1.64
-8.5,-8.51,0.990819,0.03
0,-0.06,0.902594,0.43
-3,-3.11,0.837355,0.65
0,-0.71,0.317433,2.76
-0.7,-1.28,0.389733,2.99
0,-0.13,0.809168,0.84
-2.4,-2.72,0.593016,1.2
-0.6,-1.68,0.173646,5.26
-1.9,-2.83,0.221453,5.3
-3.7,-3.82,0.823859,1.8
-2.6,-2.64,0.932335,0.38
-0.8,-1.29,0.448862,2.4
-4,-4.02,0.971622,0.18
-2.4,-2.56,0.767387,0.63
-0.6,-1.34,0.30239,2.96
-1.3,-2.16,0.24868,3.87
-2.6,-2.73,0.809633,1.98
0,-0.7,0.3237,2.62
-2.7,-2.94,0.680532,1.67
-2,-2.51,0.434157,1.39
-4.4,-4.97,0.396789,2.5
0,-0.63,0.357335,2.61
-4,-4.05,0.91741,0.2
-3,-3.23,0.684147,2.86
0,-0.38,0.544179,1.8
-2.7,-3.25,0.410986,3.21
-4.7,-4.88,0.746574,0.67
-1.2,-1.55,0.568266,2.51
-1.9,-2.28,0.541047,3.29
-1.6,-1.84,0.672167,1.78
-0.7,-1.47,0.285701,4.47
-3.5,-3.66,0.772944,0.76
-1,-1.25,0.662942,0.99
-2,-2.27,0.645159,3.13
-0.9,-1.53,0.358292,2.83
-4.1,-4.5,0.519267,1.48
-0.8,-1.1,0.613906,2.06
-1.5,-2.24,0.301161,4.33
0,-0.19,0.738802,1.14
-2.9,-3.33,0.501747,1.05
-3.4,-3.49,0.86697,0.34
-1.9,-2.43,0.420403,1.91
-5.1,-5.15,0.929489,0.9
0,-0.05,0.915303,0.28
-3.1,-3.47,0.546145,3.26
-0.6,-0.88,0.632364,1.27
-5.3,-5.57,0.644713,1.04
-4.3,-4.57,0.642517,0.53
-1.1,-1.49,0.528065,1.66
-4.1,-4.11,0.987698,0.09
0,-0.08,0.882605,0.4
0,-0.61,0.370232,2.92
-3.6,-4.03,0.495048,3.95
-7.1,-7.44,0.573012,0.52
0,-0.51,0.439207,2.42
-4.3,-4.39,0.859533,0.43
-2.8,-2.85,0.927323,0.32
0,-0.02,0.969477,0.06
0,-0.43,0.499092,2.7
-0.9,-1.56,0.340175,4.14
-3,-3.12,0.828221,0.62
-0.5,-1.03,0.419925,2.6
0,-0.05,0.927089,0.15
-0.3,-0.89,0.383143,2.77
-2.4,-2.45,0.916325,0.78
-1.7,-2.12,0.505019,1.62
-2.9,-3.7,0.272061,3.88
-1.9,-2.35,0.482878,4.26
-2.6,-3.08,0.461401,4.02
0,-0.13,0.81403,0.64
-0.3,-0.78,0.462306,2.43
0,-0.68,0.33092,2.72
-0.1,-0.77,0.336285,2.77
0,-0.27,0.650082,1.06
-3.4,-3.88,0.459488,1.04
0,-0.65,0.348504,2.04
-1.8,-2.23,0.49667,1.55
0,-0.17,0.764196,0.79
-0.4,-0.93,0.422955,2.44
0,-0.17,0.762686,0.86
-2,-2.2,0.723148,2.27
-1.9,-2.37,0.465371,5.13
-3,-3.04,0.930434,0.21
-4.2,-4.27,0.886186,0.23
0,-0.41,0.510084,1.47
-0.9,-1.07,0.75863,0.97
-3.6,-4.47,0.242788,2.51
0,-0.26,0.661003,1.01
0,-0.39,0.529496,2.28
-4.3,-4.85,0.410176,0.9
0,-0.59,0.382117,2.32
0,-0.27,0.64557,1.47
0,-0.79,0.279589,3.24
-0.7,-1.14,0.489383,2.44
-0.1,-0.92,0.264983,3.43
-2.7,-3.35,0.347589,2.34
-4.5,-4.58,0.876694,1.52
-0.8,-1.76,0.210454,5.16
-1.2,-1.91,0.315429,3.37
-0.8,-1.65,0.252783,3.7
-1.1,-1.37,0.647359,1.49
-3.5,-4.06,0.402044,1
-1.9,-2.43,0.41992,4.45
-5.9,-5.96,0.910064,0.76
0,-0.05,0.917951,0.26
